2056	48.25	199.37	114.40
2057	48.25	211.53	114.40
2058	48.25	223.68	114.40
2059	48.25	235.84	114.40
2060	48.25	248.00	114.40
2061	48.25	260.16	114.40
2062	48.25	272.32	114.40
2063	48.25	284.47	114.40
2064	48.25	296.63	114.40
2065	48.25	308.79	114.40
2066	48.25	320.95	114.40
2067	48.25	333.11	114.40
2068	48.25	345.26	114.40
2069	48.25	357.42	114.40
2070	48.25	369.58	114.40
2071	60.38	17.00	114.40
2072	60.38	29.16	114.40
2073	60.38	41.32	114.40
2074	60.38	53.47	114.40
2075	60.38	65.63	114.40
2076	60.38	77.79	114.40
2077	60.38	89.95	114.40
2078	60.38	102.11	114.40
2079	60.38	114.26	114.40
2080	60.38	126.42	114.40
2081	60.38	138.58	114.40
2082	60.38	150.74	114.40
2083	60.38	162.89	114.40
2084	60.38	175.05	114.40
2085	60.38	187.21	114.40
2086	60.38	199.37	114.40
2087	60.38	211.53	114.40
2088	60.38	223.68	114.40
2089	60.38	235.84	114.40
2090	60.38	248.00	114.40
2091	60.38	260.16	114.40
2092	60.38	272.32	114.40
2093	60.38	284.47	114.40
2094	60.38	296.63	114.40
2095	60.38	308.79	114.40
2096	60.38	320.95	114.40
2097	60.38	333.11	114.40
2098	60.38	345.26	114.40
2099	60.38	357.42	114.40
2100	60.38	369.58	114.40
2101	72.50	17.00	114.40
2102	72.50	29.16	114.40
2103	72.50	41.32	114.40
2104	72.50	53.47	114.40
2105	72.50	65.63	114.40
2106	72.50	77.79	114.40
2107	72.50	89.95	114.40
2108	72.50	102.11	114.40
2109	72.50	114.26	114.40
2110	72.50	126.42	114.40
2111	72.50	138.58	114.40
2112	72.50	150.74	114.40
2113	72.50	162.89	114.40
2114	72.50	175.05	114.40
2115	72.50	187.21	114.40
2116	72.50	199.37	114.40
2117	72.50	211.53	114.40
2118	72.50	223.68	114.40
2119	72.50	235.84	114.40
2120	72.50	248.00	114.40
2121	72.50	260.16	114.40
2122	72.50	272.32	114.40
2123	72.50	284.47	114.40
2124	72.50	296.63	114.40
2125	72.50	308.79	114.40
2126	72.50	320.95	114.40
2127	72.50	333.11	114.40
2128	72.50	345.26	114.40
2129	72.50	357.42	114.40
2130	72.50	369.58	114.40
2131	84.63	17.00	114.40
2132	84.63	29.16	114.40
2133	84.63	41.32	114.40
2134	84.63	53.47	114.40
2135	84.63	65.63	114.40
2136	84.63	77.79	114.40
2137	84.63	89.95	114.40
2138	84.63	102.11	114.40
2139	84.63	114.26	114.40
2140	84.63	126.42	114.40
2141	84.63	138.58	114.40
2142	84.63	150.74	114.40
2143	84.63	162.89	114.40
2144	84.63	175.05	114.40
2145	84.63	187.21	114.40
2146	84.63	199.37	114.40
2147	84.63	211.53	114.40
2148	84.63	223.68	114.40
2149	84.63	235.84	114.40
2150	84.63	248.00	114.40
2151	84.63	260.16	114.40
2152	84.63	272.32	114.40
2153	84.63	284.47	114.40
2154	84.63	296.63	114.40
2155	84.63	308.79	114.40
2156	84.63	320.95	114.40
2157	84.63	333.11	114.40
2158	84.63	345.26	114.40
2159	84.63	357.42	114.40
2160	84.63	369.58	114.40
2161	96.75	17.00	114.40
2162	96.75	29.16	114.40
2163	96.75	41.32	114.40
2164	96.75	53.47	114.40
2165	96.75	65.63	114.40
2166	96.75	77.79	114.40
2167	96.75	89.95	114.40
2168	96.75	102.11	114.40
2169	96.75	114.26	114.40
2170	96.75	126.42	114.40
2171	96.75	138.58	114.40
2172	96.75	150.74	114.40
2173	96.75	162.89	114.40
2174	96.75	175.05	114.40
2175	96.75	187.21	114.40
2176	96.75	199.37	114.40
2177	96.75	211.53	114.40
2178	96.75	223.68	114.40
2179	96.75	235.84	114.40
2180	96.75	248.00	114.40
2181	96.75	260.16	114.40
2182	96.75	272.32	114.40
2183	96.75	284.47	114.40
2184	96.75	296.63	114.40
2185	96.75	308.79	114.40
2186	96.75	320.95	114.40
2187	96.75	333.11	114.40
2188	96.75	345.26	114.40
2189	96.75	357.42	114.40
2190	96.75	369.58	114.40
2191	108.88	17.00	114.40
2192	108.88	29.16	114.40
2193	108.88	41.32	114.40
2194	108.88	53.47	114.40
2195	108.88	65.63	114.40
2196	108.88	77.79	114.40
2197	108.88	89.95	114.40
2198	108.88	102.11	114.40
2199	108.88	114.26	114.40
2200	108.88	126.42	114.40
2201	108.88	138.58	114.40
2202	108.88	150.74	114.40
2203	108.88	162.89	114.40
2204	108.88	175.05	114.40
2205	108.88	187.21	114.40
2206	108.88	199.37	114.40
2207	108.88	211.53	114.40
2208	108.88	223.68	114.40
2209	108.88	235.84	114.40
2210	108.88	248.00	114.40
2211	108.88	260.16	114.40
2212	108.88	272.32	114.40
2213	108.88	284.47	114.40
2214	108.88	296.63	114.40
2215	108.88	308.79	114.40
2216	108.88	320.95	114.40
2217	108.88	333.11	114.40
2218	108.88	345.26	114.40
2219	108.88	357.42	114.40
2220	108.88	369.58	114.40
2221	121.00	17.00	114.40
2222	121.00	29.16	114.40
2223	121.00	41.32	114.40
2224	121.00	53.47	114.40
2225	121.00	65.63	114.40
2226	121.00	77.79	114.40
2227	121.00	89.95	114.40
2228	121.00	102.11	114.40
2229	121.00	114.26	114.40
2230	121.00	126.42	114.40
2231	121.00	138.58	114.40
2232	121.00	150.74	114.40
2233	121.00	162.89	114.40
2234	121.00	175.05	114.40
2235	121.00	187.21	114.40
2236	121.00	199.37	114.40
2237	121.00	211.53	114.40
2238	121.00	223.68	114.40
2239	121.00	235.84	114.40
2240	121.00	248.00	114.40
2241	121.00	260.16	114.40
2242	121.00	272.32	114.40
2243	121.00	284.47	114.40
2244	121.00	296.63	114.40
2245	121.00	308.79	114.40
2246	121.00	320.95	114.40
2247	121.00	333.11	114.40
2248	121.00	345.26	114.40
2249	121.00	357.42	114.40
2250	121.00	369.58	114.40
2251	133.13	17.00	114.40
2252	133.13	29.16	114.40
2253	133.13	41.32	114.40
2254	133.13	53.47	114.40
2255	133.13	65.63	114.40
2256	133.13	77.79	114.40
2257	133.13	89.95	114.40
2258	133.13	102.11	114.40
2259	133.13	114.26	114.40
2260	133.13	126.42	114.40
2261	133.13	138.58	114.40
2262	133.13	150.74	114.40
2263	133.13	162.89	114.40
2264	133.13	175.05	114.40
2265	133.13	187.21	114.40
2266	133.13	199.37	114.40
2267	133.13	211.53	114.40
2268	133.13	223.68	114.40
2269	133.13	235.84	114.40
2270	133.13	248.00	114.40
2271	133.13	260.16	114.40
2272	133.13	272.32	114.40
2273	133.13	284.47	114.40
2274	133.13	296.63	114.40
2275	133.13	308.79	114.40
2276	133.13	320.95	114.40
2277	133.13	333.11	114.40
2278	133.13	345.26	114.40
2279	133.13	357.42	114.40
2280	133.13	369.58	114.40
2281	145.25	17.00	114.40
2282	145.25	29.16	114.40
2283	145.25	41.32	114.40
2284	145.25	53.47	114.40
2285	145.25	65.63	114.40
2286	145.25	77.79	114.40
2287	145.25	89.95	114.40
2288	145.25	102.11	114.40
2289	145.25	114.26	114.40
2290	145.25	126.42	114.40
2291	145.25	138.58	114.40
2292	145.25	150.74	114.40
2293	145.25	162.89	114.40
2294	145.25	175.05	114.40
2295	145.25	187.21	114.40
2296	145.25	199.37	114.40
2297	145.25	211.53	114.40
2298	145.25	223.68	114.40
2299	145.25	235.84	114.40
2300	145.25	248.00	114.40
2301	145.25	260.16	114.40
2302	145.25	272.32	114.40
2303	145.25	284.47	114.40
2304	145.25	296.63	114.40
2305	145.25	308.79	114.40
2306	145.25	320.95	114.40
2307	145.25	333.11	114.40
2308	145.25	345.26	114.40
2309	145.25	357.42	114.40
2310	145.25	369.58	114.40
2311	157.38	17.00	114.40
2312	157.38	29.16	114.40
2313	157.38	41.32	114.40
2314	157.38	53.47	114.40
2315	157.38	65.63	114.40
2316	157.38	77.79	114.40
2317	157.38	89.95	114.40
2318	157.38	102.11	114.40
2319	157.38	114.26	114.40
2320	157.38	126.42	114.40
2321	157.38	138.58	114.40
2322	157.38	150.74	114.40
2323	157.38	162.89	114.40
2324	157.38	175.05	114.40
2325	157.38	187.21	114.40
2326	157.38	199.37	114.40
2327	157.38	211.53	114.40
2328	157.38	223.68	114.40
2329	157.38	235.84	114.40
2330	157.38	248.00	114.40
2331	157.38	260.16	114.40
2332	157.38	272.32	114.40
2333	157.38	284.47	114.40
2334	157.38	296.63	114.40
2335	157.38	308.79	114.40
2336	157.38	320.95	114.40
2337	157.38	333.11	114.40
2338	157.38	345.26	114.40
2339	157.38	357.42	114.40
2340	157.38	369.58	114.40
2341	169.50	17.00	114.40
2342	169.50	29.16	114.40
2343	169.50	41.32	114.40
2344	169.50	53.47	114.40
2345	169.50	65.63	114.40
2346	169.50	77.79	114.40
2347	169.50	89.95	114.40
2348	169.50	102.11	114.40
2349	169.50	114.26	114.40
2350	169.50	126.42	114.40
2351	169.50	138.58	114.40
2352	169.50	150.74	114.40
2353	169.50	162.89	114.40
2354	169.50	175.05	114.40
2355	169.50	187.21	114.40
2356	169.50	199.37	114.40
2357	169.50	211.53	114.40
2358	169.50	223.68	114.40
2359	169.50	235.84	114.40
2360	169.50	248.00	114.40
2361	169.50	260.16	114.40
2362	169.50	272.32	114.40
2363	169.50	284.47	114.40
2364	169.50	296.63	114.40
2365	169.50	308.79	114.40
2366	169.50	320.95	114.40
2367	169.50	333.11	114.40
2368	169.50	345.26	114.40
2369	169.50	357.42	114.40
2370	169.50	369.58	114.40
2371	181.63	17.00	114.40
2372	181.63	29.16	114.40
2373	181.63	41.32	114.40
2374	181.63	53.47	114.40
2375	181.63	65.63	114.40
2376	181.63	77.79	114.40
2377	181.63	89.95	114.40
2378	181.63	102.11	114.40
2379	181.63	114.26	114.40
2380	181.63	126.42	114.40
2381	181.63	138.58	114.40
2382	181.63	150.74	114.40
2383	181.63	162.89	114.40
2384	181.63	175.05	114.40
2385	181.63	187.21	114.40
2386	181.63	199.37	114.40
2387	181.63	211.53	114.40
2388	181.63	223.68	114.40
2389	181.63	235.84	114.40
2390	181.63	248.00	114.40
2391	181.63	260.16	114.40
2392	181.63	272.32	114.40
2393	181.63	284.47	114.40
2394	181.63	296.63	114.40
2395	181.63	308.79	114.40
2396	181.63	320.95	114.40
2397	181.63	333.11	114.40
2398	181.63	345.26	114.40
2399	181.63	357.42	114.40
2400	181.63	369.58	114.40
2401	193.75	17.00	114.40
2402	193.75	29.16	114.40
2403	193.75	41.32	114.40
2404	193.75	53.47	114.40
2405	193.75	65.63	114.40
2406	193.75	77.79	114.40
2407	193.75	89.95	114.40
2408	193.75	102.11	114.40
2409	193.75	114.26	114.40
2410	193.75	126.42	114.40
2411	193.75	138.58	114.40
2412	193.75	150.74	114.40
2413	193.75	162.89	114.40
2414	193.75	175.05	114.40
2415	193.75	187.21	114.40
2416	193.75	199.37	114.40
2417	193.75	211.53	114.40
2418	193.75	223.68	114.40
2419	193.75	235.84	114.40
2420	193.75	248.00	114.40
2421	193.75	260.16	114.40
2422	193.75	272.32	114.40
2423	193.75	284.47	114.40
2424	193.75	296.63	114.40
2425	193.75	308.79	114.40
2426	193.75	320.95	114.40
2427	193.75	333.11	114.40
2428	193.75	345.26	114.40
2429	193.75	357.42	114.40
2430	193.75	369.58	114.40
2431	205.88	17.00	114.40
2432	205.88	29.16	114.40
2433	205.88	41.32	114.40
2434	205.88	53.47	114.40
2435	205.88	65.63	114.40
2436	205.88	77.79	114.40
2437	205.88	89.95	114.40
2438	205.88	102.11	114.40
2439	205.88	114.26	114.40
2440	205.88	126.42	114.40
2441	205.88	138.58	114.40
2442	205.88	150.74	114.40
2443	205.88	162.89	114.40
2444	205.88	175.05	114.40
2445	205.88	187.21	114.40
2446	205.88	199.37	114.40
2447	205.88	211.53	114.40
2448	205.88	223.68	114.40
2449	205.88	235.84	114.40
2450	205.88	248.00	114.40
2451	205.88	260.16	114.40
2452	205.88	272.32	114.40
2453	205.88	284.47	114.40
2454	205.88	296.63	114.40
2455	205.88	308.79	114.40
2456	205.88	320.95	114.40
2457	205.88	333.11	114.40
2458	205.88	345.26	114.40
2459	205.88	357.42	114.40
2460	205.88	369.58	114.40
2461	218.00	17.00	114.40
2462	218.00	29.16	114.40
2463	218.00	41.32	114.40
2464	218.00	53.47	114.40
2465	218.00	65.63	114.40
2466	218.00	77.79	114.40
2467	218.00	89.95	114.40
2468	218.00	102.11	114.40
2469	218.00	114.26	114.40
2470	218.00	126.42	114.40
2471	218.00	138.58	114.40
2472	218.00	150.74	114.40
2473	218.00	162.89	114.40
2474	218.00	175.05	114.40
2475	218.00	187.21	114.40
2476	218.00	199.37	114.40
2477	218.00	211.53	114.40
2478	218.00	223.68	114.40
2479	218.00	235.84	114.40
2480	218.00	248.00	114.40
2481	218.00	260.16	114.40
2482	218.00	272.32	114.40
2483	218.00	284.47	114.40
2484	218.00	296.63	114.40
2485	218.00	308.79	114.40
2486	218.00	320.95	114.40
2487	218.00	333.11	114.40
2488	218.00	345.26	114.40
2489	218.00	357.42	114.40
2490	218.00	369.58	114.40
2491	230.13	17.00	114.40
2492	230.13	29.16	114.40
2493	230.13	41.32	114.40
2494	230.13	53.47	114.40
2495	230.13	65.63	114.40
2496	230.13	77.79	114.40
2497	230.13	89.95	114.40
2498	230.13	102.11	114.40
2499	230.13	114.26	114.40
2500	230.13	126.42	114.40
2501	230.13	138.58	114.40
2502	230.13	150.74	114.40
2503	230.13	162.89	114.40
2504	230.13	175.05	114.40
2505	230.13	187.21	114.40
2506	230.13	199.37	114.40
2507	230.13	211.53	114.40
2508	230.13	223.68	114.40
2509	230.13	235.84	114.40
2510	230.13	248.00	114.40
2511	230.13	260.16	114.40
2512	230.13	272.32	114.40
2513	230.13	284.47	114.40
2514	230.13	296.63	114.40
2515	230.13	308.79	114.40
2516	230.13	320.95	114.40
2517	230.13	333.11	114.40
2518	230.13	345.26	114.40
2519	230.13	357.42	114.40
2520	230.13	369.58	114.40
2521	242.25	17.00	114.40
2522	242.25	29.16	114.40
2523	242.25	41.32	114.40
2524	242.25	53.47	114.40
2525	242.25	65.63	114.40
2526	242.25	77.79	114.40
2527	242.25	89.95	114.40
2528	242.25	102.11	114.40
2529	242.25	114.26	114.40
2530	242.25	126.42	114.40
2531	242.25	138.58	114.40
2532	242.25	150.74	114.40
2533	242.25	162.89	114.40
2534	242.25	175.05	114.40
2535	242.25	187.21	114.40
2536	242.25	199.37	114.40
2537	242.25	211.53	114.40
2538	242.25	223.68	114.40
2539	242.25	235.84	114.40
2540	242.25	248.00	114.40
2541	242.25	260.16	114.40
2542	242.25	272.32	114.40
2543	242.25	284.47	114.40
2544	242.25	296.63	114.40
2545	242.25	308.79	114.40
2546	242.25	320.95	114.40
2547	242.25	333.11	114.40
2548	242.25	345.26	114.40
2549	242.25	357.42	114.40
2550	242.25	369.58	114.40
2551	254.38	17.00	114.40
2552	254.38	29.16	114.40
2553	254.38	41.32	114.40
2554	254.38	53.47	114.40
2555	254.38	65.63	114.40
2556	254.38	77.79	114.40
2557	254.38	89.95	114.40
2558	254.38	102.11	114.40
2559	254.38	114.26	114.40
2560	254.38	126.42	114.40
2561	254.38	138.58	114.40
2562	254.38	150.74	114.40
2563	254.38	162.89	114.40
2564	254.38	175.05	114.40
2565	254.38	187.21	114.40
2566	254.38	199.37	114.40
2567	254.38	211.53	114.40
2568	254.38	223.68	114.40
2569	254.38	235.84	114.40
2570	254.38	248.00	114.40
2571	254.38	260.16	114.40
2572	254.38	272.32	114.40
2573	254.38	284.47	114.40
2574	254.38	296.63	114.40
2575	254.38	308.79	114.40
2576	254.38	320.95	114.40
2577	254.38	333.11	114.40
2578	254.38	345.26	114.40
2579	254.38	357.42	114.40
2580	254.38	369.58	114.40
2581	266.50	17.00	114.40
2582	266.50	29.16	114.40
2583	266.50	41.32	114.40
2584	266.50	53.47	114.40
2585	266.50	65.63	114.40
2586	266.50	77.79	114.40
2587	266.50	89.95	114.40
2588	266.50	102.11	114.40
2589	266.50	114.26	114.40
2590	266.50	126.42	114.40
2591	266.50	138.58	114.40
2592	266.50	150.74	114.40
2593	266.50	162.89	114.40
2594	266.50	175.05	114.40
2595	266.50	187.21	114.40
2596	266.50	199.37	114.40
2597	266.50	211.53	114.40
2598	266.50	223.68	114.40
2599	266.50	235.84	114.40
2600	266.50	248.00	114.40
2601	266.50	260.16	114.40
2602	266.50	272.32	114.40
2603	266.50	284.47	114.40
2604	266.50	296.63	114.40
2605	266.50	308.79	114.40
2606	266.50	320.95	114.40
2607	266.50	333.11	114.40
2608	266.50	345.26	114.40
2609	266.50	357.42	114.40
2610	266.50	369.58	114.40
2611	278.63	17.00	114.40
2612	278.63	29.16	114.40
2613	278.63	41.32	114.40
2614	278.63	53.47	114.40
2615	278.63	65.63	114.40
2616	278.63	77.79	114.40
2617	278.63	89.95	114.40
2618	278.63	102.11	114.40
2619	278.63	114.26	114.40
2620	278.63	126.42	114.40
2621	278.63	138.58	114.40
2622	278.63	150.74	114.40
2623	278.63	162.89	114.40
2624	278.63	175.05	114.40
2625	278.63	187.21	114.40
2626	278.63	199.37	114.40
2627	278.63	211.53	114.40
2628	278.63	223.68	114.40
2629	278.63	235.84	114.40
2630	278.63	248.00	114.40
2631	278.63	260.16	114.40
2632	278.63	272.32	114.40
2633	278.63	284.47	114.40
2634	278.63	296.63	114.40
2635	278.63	308.79	114.40
2636	278.63	320.95	114.40
2637	278.63	333.11	114.40
2638	278.63	345.26	114.40
2639	278.63	357.42	114.40
2640	278.63	369.58	114.40

