144.000000 488.000000
138.000000 13.000000
525.000000 486.000000
523.000000 9.000000
170.000000 487.000000
176.000000 25.000000
669.000000 477.000000
636.000000 30.000000
304.000000 510.000000
281.000000 72.000000
634.000000 515.000000
650.000000 77.000000
